A		生活必需品<br>	HUMAN NECESSITIES				
A47B		テーブル；机；事務用家具；キャビネット；たんす；家具の一般的細部（家具の接続Ｆ１６Ｂ１２／００）<br><b><ul>注</ul></b><br>このサブクラスにおいては，下記の用語は以下に示す意味で用いる：<br>―“テーブル”は家庭用以外のテーブルまたはそのための下枠をも包含する；<br>―“キャビネット”または“ラック”は貯蔵一般用のキャビネットまたはラックをも包含する。<br><b><ul>サブクラス内の索引</ul></b><br>構造形態に特徴があるテーブル<br>拡張可能なテーブル；折り畳みまたは収納可能なテーブル；積み重ね可能なテーブル　１／００；３／００，５／０４；７／０２<br>その他のテーブル　５／００〜１１／００<br>細部　１３／００<br>特定目的への適合に特徴があるテーブルまたは机<br>筆記，読書または製図用　１７／００〜２３／００，２７／００<br>コンピュータワークステーション用　２１／００［８］<br>家庭用　２９／００〜３５／００<br>その他のテーブル　２３／００，２５／００，３７／００<br>学校用ベンチまたは机　３９／００，４１／００<br>構造形態に特徴があるキャビネット，ラックまたは類似のもの<br>剛性構造　５３／００，５５／００<br>折りたたみ，折り重ねまたは拡張可能なキャビネット，たなまたは類似のもの　４３／００，４５／００，４７／００<br>調節できるシェルフまたは部分を有するもの　５７／００<br>その他のキャビネット，ラックまたは類似のもの　４６／００，４９／００，５１／００，５３／００<br>特定目的への適合に特徴があるキャビネット，ラックまたは類似のもの<br>本に適合したもの　６３／００，６５／００<br>台所用または飲食物の貯蔵用　７１／００〜７７／００<br>その他のキャビネット，たなまたは類似のもの　６１／００，６７／００，６９／００，７９／００，８１／００<br>家具の組み合わせ　８３／００，８５／００，８７／００<br>家具の細部または付属具　８８／００〜９６／００<br>その他の家具　９７／００<br>	TABLES; DESKS; OFFICE FURNITURE; CABINETS; DRAWERS; GENERAL DETAILS OF FURNITURE (jointing of furniture <b>F16B 12/00</b>)<br><br><b><u>Note(s)</u></b><br><ul><li>In this subclass, the following terms are used with the meanings indicated:<ul type=""disc""><li>&quot;tables&quot; covers also tables or underframes therefor for other than domestic use;</li><li>&quot;cabinets&quot; or &quot;racks&quot; cover also cabinets or racks for storage in general.</li></ul></li></ul><br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">TABLES CHARACTERISED BY STRUCTURAL FEATURES</td><tr><td ><p style=""text-indent:2em;margin:0"">Extensible tables; folding or stowable tables; stackable tables</td><td><b>1/00</b>; <b>3/00</b>, <b>5/04</b>; <b>7/02</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Other tables</td><td><b>5/00-11/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Details</td><td><b>13/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">TABLES OR DESKS CHARACTERISED BY ADAPTATION FOR PARTICULAR PURPOSE</td><tr><td ><p style=""text-indent:2em;margin:0"">For writing, reading or drawing purposes</td><td><b>17/00-23/00</b>, <b>27/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">For computer workstations</td><td><b>21/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">For domestic use</td><td><b>29/00-35/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Other tables</td><td><b>23/00</b>, <b>25/00</b>, <b>37/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SCHOOL BENCHES OR DESKS</td><td><b>39/00</b>, <b>41/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">CABINETS, RACKS, OR THE LIKE CHARACTERISED BY STRUCTURAL FEATURES</td><tr><td ><p style=""text-indent:2em;margin:0"">Of rigid construction</td><td><b>53/00</b>, <b>55/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Foldable, collapsible, or extensible cabinets, racks, or the like</td><td><b>43/00</b>, <b>45/00</b>, <b>47/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">With adjustable shelves or partitions</td><td><b>57/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Other cabinets, racks, or the like</td><td><b>46/00</b>, <b>49/00</b>, <b>51/00</b><b>53/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">CABINETS, RACKS, OR THE LIKE CHARACTERISED BY ADAPTATION FOR PARTICULAR PURPOSE</td><tr><td ><p style=""text-indent:2em;margin:0"">For books</td><td><b>63/00</b>, <b>65/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">For kitchen use or for storing food or drink</td><td><b>71/00-77/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Other cabinets, racks, or the like</td><td><b>61/00</b>, <b>67/00</b>, <b>69/00</b>, <b>79/00</b>, <b>81/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">FURNITURE COMBINATIONS</td><td><b>83/00</b>, <b>85/00</b>, <b>87/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">DETAILS OF FURNITURE</td><td><b>88/00-96/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">MISCELLANEOUS FURNITURE, MISCELLANEOUS ACCESSORIES FOR FURNITURE</td><td><b>95/00</b>, <b>97/00</b></td></p></tr></table>				
A47C		いす；ソファー；寝台<br>	CHAIRS; SOFAS; BEDS<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">SEATING FURNITURE</td><tr><td ><p style=""text-indent:2em;margin:0"">General structure</td><td><b>3/00</b>, <b>11/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Chairs of special materials</td><td><b>5/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Folding or collapsible chairs</td><td><b>4/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">For special uses</td><td><b>1/00</b>, <b>9/00</b>, <b>11/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Step-stools, convertible chairs, other seating furniture</td><td><b>12/00-15/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Details or accessories</td><td><b>7/00</b>, <b>16/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SOFAS, COUCHES, BEDS</td><tr><td ><p style=""text-indent:2em;margin:0"">General structure</td><td><b>17/00</b>, <b>19/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Details; accessories</td><td><b>19/00</b>, <b>20/00</b>, <b>23/00</b>; <b>21/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">DETAILS OR ACCESSORIES COMMON TO SEATING FURNITURE AND BEDS</td><td><b>23/00-31/00</b></td></p></tr></table>				
A47D		子供に特に適合する家具（学校用ベンチまたは机Ａ４７Ｂ３９／００，Ａ４７Ｂ４１／００）<br><b><ul>サブクラス内の索引</ul></b><br>いす；ベッドまたはゆりかご　１／００，１１／００；７／００，９／００，１１／００<br>その他の家具　３／００，５／００，１３／００<br>付属品　１５／００<br>	FURNITURE SPECIALLY ADAPTED FOR CHILDREN (school benches or desks <b>A47B 39/00</b>, <b>A47B 41/00</b>)<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">CHAIRS; BEDS OR CRADLES</td><td><b>1/00</b>, <b>11/00</b>; <b>7/00</b>, <b>9/00</b>, <b>11/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER FURNITURE</td><td><b>3/00</b>, <b>5/00</b>, <b>13/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">ACCESSORIES</td><td><b>15/00</b></td></p></tr></table>				
A47F		商店，倉庫，酒場，料理店または類似の場所に用いる特殊な家具，備品，または付属品；支払カウンター<br><b><ul>サブクラス内の索引</ul></b><br>特定の商品または生産品に適合される家具および備品　７／００<br>構造に特徴のある家具および備品　１／００，３／００，５／００，９／００，１１／００<br>特殊な形のサービス系列に特に適応した家具または設備　１０／００<br>商店，倉庫または酒場の付属品；飾り人形または胸像　１３／００；８／００<br>	SPECIAL FURNITURE, FITTINGS, OR ACCESSORIES FOR SHOPS, STOREHOUSES, BARS, RESTAURANTS, OR THE LIKE; PAYING COUNTERS<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">FURNITURE AND FITTINGS CHARACTERISED BY THEIR CONSTRUCTION</td><td><b>1/00</b>, <b>3/00</b>, <b>5/00</b>, <b>9/00</b>, <b>11/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">FURNITURE AND FITTINGS ADAPTED TO PARTICULAR ARTICLES OR PRODUCTS</td><td><b>7/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">FURNITURE OR INSTALLATIONS ADAPTED TO PARTICULAR TYPES OF SERVICE SYSTEMS</td><td><b>10/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">ACCESSORIES FOR SHOPS, STORES, OR BARS; DUMMIES OR BUSTS</td><td><b>13/00</b>; <b>8/00</b></td></p></tr></table>				
A47G		家庭用具または食卓用具（ブックエンドＡ４７Ｂ６５／００；ナイフＢ２６Ｂ）<br><b><ul>注</ul></b><br>このサブクラスは，ホテル，化粧室，乗物または類似のものに同様に用いられる用具であって，他に分類されないものを包含する。<br><b><ul>サブクラス内の索引</ul></b><br>装飾用具　１／００〜７／００，３３／００<br>寝具；テーブル掛け　９／００；１１／００<br>食卓用具　１９／００〜２３／００<br>サポート，ホルダー，容器，用具<br>衣服のためのもの　２５／００<br>家庭用のためのもの　２９／００<br>床用織物　２７／００<br>宗教または祭礼用具　３３／００<br>その他の用具　３５／００<br>	HOUSEHOLD OR TABLE EQUIPMENT (book-ends <b>A47B 65/00</b>; knives <b>B26B</b>)<br><br><b><u>Note(s)</u></b><br><ul><li>This subclass <u>covers</u> equipment for similar use in hotels, dressing rooms, vehicles, or the like, not otherwise provided for.</li></ul><br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">DECORATIVE EQUIPMENT</td><td><b>1/00-7/00</b>, <b>33/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">BEDDING; TABLE LINEN</td><td><b>9/00</b>; <b>11/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">TABLE EQUIPMENT</td><td><b>19/00-23/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SUPPORTS, HOLDERS, CONTAINERS, IMPLEMENTS</td><tr><td ><p style=""text-indent:2em;margin:0"">for wearing apparel</td><td><b>25/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">for household use</td><td><b>29/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">FLOOR FABRICS</td><td><b>27/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">RELIGIOUS OR RITUAL EQUIPMENT</td><td><b>33/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER EQUIPMENT</td><td><b>35/00</b></td></p></tr></table>				
A47H		窓または戸の付帯設備（戸または窓の機能に関するものＥ０５；ローラ式日よけＥ０６Ｂ；戸または窓に関連した特別な配置または方法、例．換気または密閉のためのものＥ０６Ｂ７／００）<br><b><ul>サブクラス内の索引</ul></b><br>カーテン　２１／００，２３／００<br>吊り下げ式カーテン　１／００，２／００，７／００，１３／００，１５／００，１９／００<br>カーテンの操作　３／００，５／００，１１／００，１５／００<br>その他の窓または戸の備品　２７／００，９９／００<br>	FURNISHINGS FOR WINDOWS OR DOORS (concerned with the functioning of the door or window <b>E05</b>; roller blinds <b>E06B</b>; special arrangements or measures in connection with doors or windows, e.g. for ventilation or sealing, <b>E06B 7/00</b>)<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">CURTAINS</td><td><b>21/00</b>, <b>23/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SUSPENDING CURTAINS</td><td><b>1/00</b>, <b>2/00</b>, <b>7/00</b>, <b>13/00</b>, <b>15/00</b>, <b>19/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OPERATING CURTAINS</td><td><b>3/00</b>, <b>5/00</b>, <b>11/00</b>, <b>15/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER WINDOW OR DOOR FURNISHINGS</td><td><b>27/00</b>, <b>99/00</b></td></p></tr></table>				
A47J		台所用具；コーヒーひき器；香辛料ひき器；飲料を作る装置［６］<br><b><ul>サブクラス内の索引</ul></b><br>食物を調整するための道具または機械<br>皮はぎまたは皮むき用；濾過用　１７／００；１９／００<br>バター成形用　９／００<br>果物調製用　１７／００〜２５／００<br>コーヒーひき器，香辛料ひき器　４２／００<br>その他の道具または機械　４３／００，４４／００<br>加熱料理；飲料を作る装置；断熱容器<br>一般に用いられる加熱調理容器　２７／００<br>卵加熱調理器；キャンプ用加熱調理器　２９／００；３３／００<br>飲料を作る装置　３１／００<br>加熱調理容器の細部　３６／００<br>ベーキング，ロースティング，グリル，油揚げ　３７／００<br>加熱調理室，加温食器棚　３９／００<br>断熱容器　４１／００<br>用具を固定またはつかむもの　４５／００<br>容器，台，まな板　４７／００<br>	KITCHEN EQUIPMENT; COFFEE MILLS; SPICE MILLS; APPARATUS FOR MAKING BEVERAGES<b>[6]</b><br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">IMPLEMENTS OR MACHINES FOR PREPARING FOOD</td><tr><td ><p style=""text-indent:2em;margin:0"">For peeling or paring; for straining</td><td><b>17/00</b>; <b>19/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">For shaping butter</td><td><b>9/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">For preparing fruit</td><td><b>17/00-25/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Coffee mills, spice mills</td><td><b>42/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Other implements or machines</td><td><b>43/00</b>, <b>44/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">COOKING; APPARATUS FOR MAKING BEVERAGES; THERMALLY-INSULATED VESSELS</td><tr><td ><p style=""text-indent:2em;margin:0"">Cooking-vessels for general use</td><td><b>27/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Egg-cookers; Camp cookers</td><td><b>29/00</b>; <b>33/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Apparatus for making beverages</td><td><b>31/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Details of cooking-vessels</td><td><b>36/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Baking, roasting, grilling, frying</td><td><b>37/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Cooking chambers, warming cupboards</td><td><b>39/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Thermally-insulated vessels</td><td><b>41/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">FASTENING OR GRIPPING UTENSILS</td><td><b>45/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">CONTAINERS, STANDS, CUTTING-BOARDS</td><td><b>47/00</b></td></p></tr></table>				
A47K		他に分類されない衛生設備（給水または排水管と連結しているもの，流しＥ０３Ｃ；便所Ｅ０３Ｄ）；化粧室付属品（化粧用具Ａ４５Ｄ）<br><b><ul>サブクラス内の索引</ul></b><br>化粧室付属器具　１／００〜１０／００<br>便所；便所付属品　１１／００；１０／００，１３／００<br>その他の設備　１７／００<br>	SANITARY EQUIPMENT NOT OTHERWISE PROVIDED FOR (connecting to water supply or waste pipe, sinks <b>E03C</b>; water-closets <b>E03D</b>); TOILET ACCESSORIES (cosmetic equipment <b>A45D</b>)<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">TOILET FITTINGS</td><td><b>1/00-10/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">CLOSETS; ACCESSORIES THEREFOR</td><td><b>11/00</b>; <b>10/00</b>, <b>13/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER EQUIPMENT</td><td><b>17/00</b></td></p></tr></table>				
A47L		家庭の洗浄または清浄（ブラシＡ４６Ｂ；一種類の多量のびんまたはその他の中空容器の清浄Ｂ０８Ｂ９／００；洗濯Ｄ０６Ｆ）；吸引掃除機一般（清掃一般Ｂ０８）<br><b><ul>注</ul></b><br>床，カーペット，家具，壁または壁を被覆するものと同じく，窓，ブラインド，窓網，板すだれを清掃するためにも使用できる機械あるいは道具は，１１／００または１３／００に分類する［３］<br><b><ul>サブクラス内の索引</ul></b><br>窓，ブラインド，ウインドスクリーン，または板すだれの清掃　１／００，３／００，４／００<br>吸引掃除機　５／００，７／００，９／００<br>床，カーペット，家具，または壁の清掃　１１／００，１３／００<br>家庭用品の清掃またはつや出し　１５／００〜２１／００<br>はき物の清掃　２３／００<br>その他の家庭用清掃装置　２５／００<br>	DOMESTIC WASHING OR CLEANING (brushes <b>A46B</b>; cleaning quantities of bottles or of other hollow articles of one kind <b>B08B 9/00</b>; laundry <b>D06F</b>); SUCTION CLEANERS IN GENERAL (cleaning in general <b>B08</b>)<br><br><b><u>Note(s)</u></b><br><ul><li>Machines or implements which can be used for cleaning windows, window shades, window screens, venetian blinds, as well as floors, carpets, furniture, walls, or wall coverings are classified in group <b>A47L 11/00</b> or <b>A47L 13/00</b>.<b>[3]</b></li></ul><br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">CLEANING WINDOWS, THEIR SHADES, SCREENS, OR VENETIAN BLINDS</td><td><b>1/00</b>, <b>3/00</b>, <b>4/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SUCTION CLEANERS</td><td><b>5/00</b>, <b>7/00</b>, <b>9/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">CLEANING FLOORS, CARPETS, FURNITURE OR WALLS</td><td><b>11/00</b>, <b>13/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">CLEANING OR POLISHING HOUSEHOLD ARTICLES</td><td><b>15/00-21/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">CLEANING FOOTWEAR</td><td><b>23/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER DOMESTIC CLEANING DEVICES</td><td><b>25/00</b></td></p></tr></table>				
A61		医学または獣医学；衛生学<br>	MEDICAL OR VETERINARY SCIENCE; HYGIENE				
A61B		診断；手術；個人識別（動物のみに限定される有用性Ａ６１Ｄ）<br>	DIAGNOSIS; SURGERY; IDENTIFICATION (usefulness limited to only animals <b>A61D</b>)<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">MEDICINAL METHODS (NON-SURGICAL)</td><td><b>1/00</b>, <b>5/00</b>, <b>17/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">INSTRUMENTS FOR PSYCHO-PHYSICAL TESTS</td><td><b>5/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">MEDICAL INSTRUMENTS</td><tr><td ><p style=""text-indent:2em;margin:0"">For auscultation and diagnostics</td><td><b>5/00-10/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">For medical examination of the interior of cavities or tubes of the body and the eyes</td><td><b>1/00</b>, <b>3/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Aids for examination and care of the mouth</td><td><b>1/00</b>, <b>13/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SURGICAL INSTRUMENTS, DEVICES OR METHODS</td><td><b>17/00</b>; <b>18/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER INSTRUMENTS, IMPLEMENTS OR ACCESSORIES FOR SURGERY OR DIAGNOSIS</td><td><b>34/00-90/00</b></td></p></tr></table>				
A61C		歯科；口腔または歯科衛生のための用具または方法（駆動装置のない歯ブラシＡ４６Ｂ；歯科用製剤Ａ６１Ｋ６／００，歯または口腔の清掃のための製剤Ａ６１Ｋ８／００，Ａ６１Ｑ１１／００）<br><b><ul>サブクラス内の索引</ul></b><br>口腔外科　１／００〜８／００<br>歯科補綴；人工歯　９／００〜１３／００<br>歯または口の清掃のための装置　１５／００，１７／００<br>歯科用補助器具　１９／００<br>	DENTISTRY; APPARATUS OR METHODS FOR ORAL OR DENTAL HYGIENE (non-driven toothbrushes <b>A46B</b>; preparations for dentistry <b>A61K 6/00</b>;  preparations for cleaning the teeth or mouth <b>A61K 8/00</b>, <b>A61Q 11/00</b>)<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">DENTAL SURGERY</td><td><b>1/00-8/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">DENTAL PROSTHETICS; ARTIFICIAL TEETH</td><td><b>9/00-13/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">DEVICES FOR CLEANING OF TEETH OR MOUTH</td><td><b>15/00</b>, <b>17/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">DENTAL AUXILIARY APPLIANCES</td><td><b>19/00</b></td></p></tr></table>				
A61D		獣医用器具，器械，器具または用法<br><b><ul>注</ul></b><br>このサブクラスは動物用医科具，器具，器械またはその用法のみを包含する。<br><b><ul>サブクラス内の索引</ul></b><br>外科および歯科処理　１／００，５／００<br>動物の管理　７／００〜１３／００<br>拘束用具，開口用保定具　３／００，１５／００<br>使役中の事故表示具　１７／００<br>繁殖または受精のための器具または用法　１９／００<br>このサブクラスの他のグループに分類されない主題事項　９９／００<br>	VETERINARY INSTRUMENTS, IMPLEMENTS, TOOLS, OR METHODS<br><br><b><u>Note(s)</u></b><br><ul><li>This subclass <u>covers</u> only instruments, implements, tools, or methods specially adapted for use with animals.</li></ul><br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">SURGERY AND DENTAL TREATMENT</td><td><b>1/00</b>, <b>5/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">CARE OF ANIMALS</td><td><b>7/00-13/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">IMPLEMENTS FOR RESTRAINING, FOR MOUTH-OPENING</td><td><b>3/00</b>, <b>15/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">DEVICES FOR INDICATING TROUBLE DURING LABOUR</td><td><b>17/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">INSTRUMENTS OR METHODS FOR REPRODUCTION OR FERTILISATION</td><td><b>19/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SUBJECT MATTER NOT PROVIDED FOR IN OTHER GROUPS OF THIS SUBCLASS</td><td><b>99/00</b></td></p></tr></table>				
A61F		血管へ埋め込み可能なフィルター；補綴；人体の管状構造を開存させるまたは虚脱を防ぐ装置，例．ステント；整形外科用具，看護用具または避妊用具；温湿布；目または耳の治療または保護；包帯；被覆用品または吸収性パッド；救急箱（歯科用補綴Ａ６１Ｃ）［２００６．０１］<br><b><ul>サブクラス内の索引</ul></b><br>血管へ植込み可能なフィルター；補綴または補助具　２／００，３／００<br>病弱者に操作される装置または用具　４／００<br>整形外科，看護，避妊用具　５／００，６／００<br>温湿布，温熱または冷却　７／００<br>眼または耳の治療または保護，その他の感覚による置換　９／００，１１／００<br>包帯，被覆用品または吸収性パッド；救急箱　１３／００，１５／００；１７／００<br>	FILTERS IMPLANTABLE INTO BLOOD VESSELS; PROSTHESES; DEVICES PROVIDING PATENCY TO, OR PREVENTING COLLAPSING OF, TUBULAR STRUCTURES OF THE BODY, e.g. STENTS; ORTHOPAEDIC, NURSING OR CONTRACEPTIVE DEVICES; FOMENTATION; TREATMENT OR PROTECTION OF EYES OR EARS; BANDAGES, DRESSINGS OR ABSORBENT PADS; FIRST-AID KITS (dental prosthetics <b>A61C</b>)<b>[6,8]</b><br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">FILTERS IMPLANTABLE INTO BLOOD VESSELS; PROSTHESES OR ACCESSORIES</td><td><b>2/00</b>, <b>3/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">INVALID OPERATED APPARATUS OR DEVICES</td><td><b>4/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">ORTHOPAEDICS, NURSING, CONTRACEPTIVE DEVICES</td><td><b>5/00</b>, <b>6/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">FOMENTATION, HEATING OR COOLING</td><td><b>7/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">TREATMENT OR PROTECTION OF THE EYES OR EARS, SUBSTITUTION BY OTHER SENSES</td><td><b>9/00</b>, <b>11/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">BANDAGES, DRESSINGS OR ABSORBENT PADS; FIRST-AID KITS</td><td><b>13/00</b>, <b>15/00</b>; <b>17/00</b></td></p></tr></table>				
A61G		病人または身体障害者に特に適した輸送，乗りもの，または設備（病人又は身体障害者歩行補助器具Ａ６１Ｈ３／００）；手術用台またはいす；歯科用のいす；葬儀用具（死体の防腐処置Ａ０１Ｎ１／００））<br><b><ul>サブクラス内の索引</ul></b><br>身体障害者または病人を移動させるもの　１／００〜７／００<br>ベッド；処置室；看護設備　７／００；１０／００；９／００，１２／００<br>早産児保育器または保温器　１１／００<br>手術室または歯科室の用具　１３／００，１５／００<br>葬儀用具　１７／００〜２１／００<br>このサブクラスの他のグループに分類されない主題事項　９９／００<br>	TRANSPORT, PERSONAL CONVEYANCES, OR ACCOMMODATION SPECIALLY ADAPTED FOR PATIENTS OR DISABLED PERSONS (appliances for aiding patients or disabled persons to walk <b>A61H 3/00</b>); OPERATING TABLES OR CHAIRS; CHAIRS FOR DENTISTRY; FUNERAL DEVICES (embalming corpses <b>A01N 1/00</b>)<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">MEANS FOR DISPLACING DISABLED PERSONS OR PATIENTS</td><td><b>1/00-7/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">BEDS; TREATMENT ROOMS; NURSING FACILITIES</td><td><b>7/00</b>; <b>10/00</b>; <b>9/00</b>, <b>12/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">INCUBATORS OR COUVEUSES FOR BABIES</td><td><b>11/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">APPLIANCES FOR OPERATING ROOMS OR DENTISTS ROOMS</td><td><b>13/00</b>, <b>15/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">FUNERAL DEVICES</td><td><b>17/00-21/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SUBJECT MATTER NOT PROVIDED FOR IN OTHER GROUPS OF THIS SUBCLASS</td><td><b>99/00</b></td></p></tr></table>				
